scorer,,,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth,Samarth
labeled-data,20220318_1626_SW_0038,img56930.png,328.6682070240295,239.6140329080938,360.4345171358444,234.7269082755069,333.55533165661643,264.864176843126,388.12822338717007,277.89650919669106,,,,,,
labeled-data,20220318_1626_SW_0038,img60100.png,261.8775037120087,365.8647525832551,276.5388776097694,330.02583861095127,301.78902154480164,369.1228356716464,339.25697706130114,309.66281930850585,384.8701402987788,265.6786976152239,407.67672191751757,251.83184448956098,430.4833035362564,237.98499136389813
labeled-data,20220318_1626_SW_0038,img61684.png,335.9988939729099,145.12962334474724,331.9262901124208,174.45237114026855,293.6438138238235,150.01674797733415,285.4986061028453,198.88799430320302,278.9824399260628,242.87211599648504,,,,
labeled-data,20220318_1626_SW_0038,img67283.png,216.26434047453102,197.2589527590074,247.216129814248,207.84772279627902,209.7481742977485,231.4688251871156,266.76462834459556,251.01732371746317,281.4260022423563,287.67075846186486,,,,
labeled-data,20220318_1626_SW_0038,img67681.png,224.40954819550922,194.0008696706161,255.3613375352262,207.03320202418115,212.191736614042,225.7671797824309,256.175858307324,251.01732371746317,276.5388776097694,299.8885700433321,,,,
labeled-data,20220318_1626_SW_0038,img68850.png,291.20025150753,210.29128511257244,299.3454592285082,240.4285536801916,263.50654525620433,219.25101360564838,249.6596921305415,251.83184448956098,,,,,,
labeled-data,20220318_1626_SW_0038,img89278.png,265.13558680039995,202.1460773915943,245.5870882700524,224.13813823823529,231.74023514438954,181.78305808914888,200.78844580467256,229.0252628708222,,,,,,
labeled-data,20220319_1630_SW_00310,img02046.png,296.47719981471624,269.73417797526116,345.0626962205561,284.55687179399195,316.240791573024,301.8500145825112,340.94528127090865,321.613606340819,365.64977096879335,347.14157902863315,,,,
labeled-data,20220319_1630_SW_00310,img04336.png,263.53788021753667,232.67744342843417,291.5363018751393,268.9106949853317,248.71518639880588,259.0288991061778,261.06743124774823,304.3204635522997,283.30147197584444,328.2014702602549,314.59382559316504,350.4355109883511,,
labeled-data,20220319_1630_SW_00310,img04969.png,,,,,,,280.83102300605594,298.55608262279327,328.59303642196636,282.0864228242035,364.8262879788639,264.79328003568423,398.589090565973,235.1478923982226
labeled-data,20220319_1630_SW_00310,img05574.png,336.82786632126124,311.73181046166513,298.94764878450474,350.4355109883511,284.9484379557034,312.5552934515946,244.59777144915842,338.90674912933827,189.42441112388263,337.2597831494793,155.6616085367736,333.1423681998318,102.95869718128625,323.26057232067797
labeled-data,20220319_1630_SW_00310,img06961.png,316.240791573024,318.31967438110104,272.59619310676106,317.4961913911716,298.1241657945752,284.55687179399195,252.8326013484533,263.14631405582526,212.48193484190836,240.91227332772905,175.4252002950813,249.14710322702393,143.30936368783125,263.9697970457547
labeled-data,20220319_1630_SW_00310,img07779.png,228.95159464049812,259.8523820961073,258.59698227795974,235.1478923982226,262.7143972276072,273.0281099349791,290.71281888520986,286.203837773851,286.5954039355624,330.6719192300434,284.9484379557034,364.4347218171524,249.53866938873534,372.66955171644736
labeled-data,20220319_1630_SW_00310,img08118.png,103.78218017121574,314.2022594314536,144.95632966769023,298.55608262279327,140.8389147180428,344.6711300588447,190.24789411381215,315.8492254113126,230.5985606203571,295.2621506630753,255.3030503182418,265.6167630256137,286.5954039355624,248.32362023709442
labeled-data,20220319_1630_SW_00310,img08330.png,407.6474034551973,218.67823259963285,427.41099521350503,262.32283106589574,380.4724647875242,263.14631405582526,378.0020158177357,292.7917016932869,343.41573024069714,301.02653159258176,308.00596167372913,310.08484448180616,264.3613632074662,307.61439551201767
labeled-data,20220319_1630_SW_00310,img09042.png,532.8168179244797,153.62307639520316,485.87828749849876,203.855538780902,472.70255965962696,159.3874573247096,436.4693081027295,192.32677692188918,410.11785242498576,223.61913053920978,396.94212458611395,254.08800116660086,391.1777436566075,287.02732076378044
labeled-data,20220319_1630_SW_00310,img09136.png,441.41020604230636,417.13763317263977,392.001226646537,403.13842234383844,421.64661428399864,365.25820480708194,387.88381169688955,336.4363001595498,368.9437029285113,294.43866767314586,,,,
labeled-data,20220319_1630_SW_00310,img11955.png,133.42756780867737,236.79485837808159,172.95475132529288,213.73733466005586,176.24868328501083,259.0288991061778,220.71676474120324,240.91227332772905,253.6560843383828,248.32362023709442,305.53551270394064,236.79485837808159,350.82707715006256,251.61755219681243
labeled-data,20220319_1630_SW_00310,img12857.png,213.30541783183781,227.7365454888572,254.47956732831227,243.38272229751755,213.30541783183781,263.14631405582526,256.1265333081713,287.85080375370995,290.71281888520986,315.84922541131255,322.8286554924599,342.2006810890562,364.0028049889344,361.964272847364
labeled-data,20220319_1630_SW_00310,img13331.png,217.42283278148528,239.26530734787008,261.8909142376777,252.44103518674189,225.65766268078016,271.38114395512014,261.8909142376777,304.3204635522997,293.1832678549983,335.6128171696203,321.18168951260094,355.376408927928,351.650560139992,369.3756197567294
labeled-data,20220319_1630_SW_00310,img17164.png,233.89249258007504,240.91227332772905,281.65450599598546,269.73417797526116,242.95080546929944,280.43945684434453,267.65529516718414,312.5552934515946,288.24236991542136,343.0241640789857,305.53551270394064,369.3756197567294,326.9460704421074,403.13842234383844
labeled-data,20220319_1630_SW_00310,img18936.png,123.54577192952351,343.8476470689152,130.13363584895941,291.96821870335737,169.66081936557492,329.0249532501844,187.77744514402366,272.20462694504965,206.7175539124019,239.26530734787008,210.83496886204938,202.20857280104303,226.48114567070968,163.50487227435707
labeled-data,20220319_1630_SW_00310,img19737.png,320.3582065226714,126.44813772753002,354.94449209971,171.73970217365195,312.12337662337654,183.26846403266478,319.53472353274196,208.79643672047894,292.35978486506883,237.6183413680111,268.4787781571136,268.0872119954022,222.3637307210622,278.79249086448556
labeled-data,20220319_1630_SW_00310,img20251.png,273.4196760966906,451.7239187496783,247.89170340887637,423.72549709207567,281.65450599598546,399.8444903841205,233.06900959014558,355.3764089279281,210.01148587211986,302.67349757244074,208.3645198922609,271.38114395512014,204.24710494261348,238.44182435794056
labeled-data,20220319_1630_SW_00310,img20745.png,210.83496886204938,403.13842234383844,231.4220436102866,371.0225857365883,249.53866938873534,416.3141501827103,298.94764878450474,382.5513475956012,346.7096622004151,367.7286537768704,387.88381169688955,354.55292593799857,420.8231312940691,339.7302321192677
labeled-data,20220319_1630_SW_00310,img21983.png,324.4756214723189,278.79249086448556,269.3022611470431,284.55687179399195,307.1824786837996,245.02968827737647,261.06743124774823,209.61991971040845,215.7758668016263,183.26846403266478,179.54261524472878,184.0919470225943,136.72149976839532,206.3259877506905
labeled-data,20220319_1630_SW_00310,img22986.png,346.7096622004151,94.33230112027996,317.06427456295347,105.8610629792928,317.887757552883,74.5687093619722,263.53788021753667,81.98005627133762,211.65845185197884,92.68533514042099,173.77823431522233,101.74364802964533,147.42677863747866,122.33072277788256
labeled-data,20220319_1630_SW_00310,img24995.png,57.66713273516436,297.7325996328638,92.25341831220291,249.14710322702393,109.54656110072219,296.90911664293435,179.54261524472878,261.4993480759663,,,,,,
labeled-data,20220319_1630_SW_00310,img25337.png,313.7703426032355,68.80432843246575,349.1801111702036,64.68691348281834,322.8286554924599,98.44971606992738,396.94212458611395,120.68375679802358,436.4693081027295,156.9170083549211,444.7041380020243,193.97374290174815,429.05796119336406,231.85396043850466
labeled-data,20220319_1630_SW_00310,img25609.png,240.480356499511,142.91779752611978,217.42283278148528,196.4441918715366,201.77665597282498,157.74049134485062,162.2494724562095,165.15183825421605,,,,,,
labeled-data,20220319_1630_SW_00310,img26326.png,121.07532295973502,257.3819331263188,115.3109420302286,212.0903686801969,160.60250647635053,232.67744342843417,183.6600301943762,175.85711712329936,221.54024773113275,203.855538780902,,,,
labeled-data,20220319_1630_SW_00310,img26991.png,438.1162740825884,183.26846403266478,478.46694058913334,203.855538780902,442.2336890322359,216.20778362984436,439.76324006244744,260.67586508603677,,,,,,
labeled-data,20220319_1630_SW_00311,img00138.png,443.8806550120948,427.0194290517936,392.8247096364665,389.96269450496663,423.29358026385756,377.61044965602423,374.70808385801774,342.2006810890562,344.23921323062666,337.2597831494793,312.12337662337654,369.3756197567294,266.00832918732516,366.9051707869409
labeled-data,20220319_1630_SW_00311,img00274.png,194.36530906345956,327.37798727032543,242.95080546929944,333.1423681998318,225.65766268078016,373.4930347063768,270.12574413697257,371.0225857365883,,,,,,
labeled-data,20220319_1630_SW_00311,img00453.png,150.72071059719667,78.68612431161966,210.83496886204938,91.86185215049147,174.60171730515185,132.21251865703647,230.5985606203571,133.03600164696593,260.2439482578187,148.68217845562623,302.2415807442227,155.27004237506213,345.0626962205561,171.73970217365195
labeled-data,20220319_1630_SW_00311,img00543.png,380.4724647875242,244.20620528744706,344.23921323062666,202.20857280104303,409.29436943505624,193.97374290174815,370.5906689083703,147.85869546569677,343.41573024069714,121.5072397879531,317.887757552883,100.92016503971587,281.65450599598546,90.2148861706325
labeled-data,20220319_1630_SW_00311,img00702.png,194.36530906345956,240.08879033779954,225.65766268078016,189.85632795210068,235.53945855993402,249.97058621695345,264.3613632074662,235.1478923982226,283.30147197584444,237.6183413680111,322.0051725025304,242.55923930758803,377.1785328278062,249.14710322702393
labeled-data,20220319_1630_SW_00311,img00798.png,,,210.83496886204938,222.79564754928026,268.4787781571136,241.7357563176585,,,292.35978486506883,233.5009264183637,324.4756214723189,239.26530734787008,371.4141518982998,247.50013724716496
labeled-data,20220319_1630_SW_00311,img01307.png,257.7734992880303,301.8500145825112,220.71676474120324,261.4993480759663,278.3605740362675,267.2637290054727,252.00911835852384,225.26609651906875,296.47719981471624,231.85396043850466,326.9460704421074,231.03047744857514,368.9437029285113,242.55923930758803
labeled-data,20220319_1630_SW_00311,img01360.png,250.36215237866486,299.3795656127228,216.59934979155577,258.20541611624833,274.24315908662004,265.6167630256137,256.1265333081713,225.26609651906875,298.1241657945752,233.50092641836363,323.6521384823894,231.85396043850466,364.00280498893443,243.3827222975175
labeled-data,20220319_1630_SW_00311,img01667.png,206.7175539124019,287.02732076378044,210.83496886204938,232.67744342843417,261.06743124774823,268.9106949853317,262.7143972276072,226.91306249892773,293.1832678549983,232.67744342843417,323.6521384823894,231.85396043850466,361.53235601914594,242.55923930758803
labeled-data,20220319_1630_SW_00311,img03104.png,172.95475132529288,251.61755219681243,206.7175539124019,216.20778362984436,221.54024773113275,251.61755219681243,256.95001629810076,234.32440940829315,294.83023383485727,233.50092641836363,326.9460704421074,233.50092641836363,368.12021993858184,245.85317126730598
labeled-data,20220319_1630_SW_00311,img03749.png,178.71913225479926,259.0288991061778,202.6001389627545,218.67823259963285,231.4220436102866,263.14631405582526,259.42046526788926,235.97137538815213,294.0067508449278,234.32440940829315,335.18090034140226,237.6183413680111,376.3550498378767,248.32362023709442
labeled-data,20220319_1630_SW_00311,img04770.png,171.3077853454339,258.20541611624833,192.7183430836006,216.20778362984436,217.42283278148528,258.20541611624833,255.3030503182418,234.32440940829315,289.88933589528034,235.1478923982226,322.8286554924599,235.1478923982226,361.53235601914594,244.206205287447
labeled-data,20220319_1630_SW_00311,img06751.png,218.24631577141474,326.5545042803959,185.30699617423522,280.43945684434453,246.2447374290174,283.7333888040625,232.24552660021607,237.6183413680111,275.890125066479,222.79564754928026,319.53472353274196,217.03126661977387,361.53235601914594,229.38351146871616
labeled-data,20220319_1630_SW_00311,img08366.png,217.42283278148528,326.5545042803959,184.4835131843057,280.43945684434453,238.0099075297225,282.0864228242035,231.4220436102866,240.08879033779954,274.24315908662004,223.61913053920978,319.53472353274196,218.67823259963285,358.2384240594279,228.5600284787867
labeled-data,20220319_1630_SW_00311,img12857.png,219.06979876134426,324.90753830053694,186.9539621540942,283.7333888040625,239.6568735095815,280.43945684434453,228.95159464049812,240.08879033779954,273.4196760966906,225.26609651906875,321.18168951260094,220.32519857949183,359.06190704935744,228.5600284787867
labeled-data,20220319_1630_SW_00311,img13356.png,173.77823431522233,288.6742867436394,186.9539621540942,247.50013724716496,213.30541783183781,278.79249086448556,233.89249258007504,230.20699445864568,281.65450599598546,217.03126661977387,327.76955343203684,208.79643672047894,356.59145807956895,231.03047744857514
labeled-data,20220319_1630_SW_00311,img13942.png,174.60171730515185,292.7917016932869,186.13047916416468,244.206205287447,218.24631577141474,287.02732076378044,233.89249258007504,231.03047744857514,281.65450599598546,217.85474960970333,326.9460704421074,211.26688569026743,354.94449209971,230.20699445864568
labeled-data,20220319_1630_SW_00311,img14211.png,177.0721662749403,305.1439465422292,182.83654720444673,246.67665425723544,224.8341796908507,277.96900787455604,236.36294154986354,231.03047744857514,288.24236991542136,221.14868156942129,320.3582065226714,212.9138516701264,353.297526119851,226.91306249892773
labeled-data,20220319_1630_SW_00311,img14302.png,157.30857451663258,278.79249086448556,191.89486009367113,232.67744342843417,213.30541783183781,286.203837773851,245.42125443908793,234.32440940829315,285.77192094563287,212.9138516701264,326.12258745217787,209.61991971040845,348.3566281802741,227.7365454888572
labeled-data,20220319_1630_SW_00311,img15346.png,166.36688740585691,287.02732076378044,194.36530906345956,238.44182435794056,206.7175539124019,289.49776973356893,238.83339051965203,237.6183413680111,285.77192094563287,215.3843006399149,326.9460704421074,198.91464084132508,360.7088730292165,173.38666815351087
labeled-data,20220319_1630_SW_00311,img16834.png,168.01385338571595,287.85080375370995,187.77744514402366,243.3827222975175,220.71676474120324,284.55687179399195,240.480356499511,235.1478923982226,288.24236991542136,221.14868156942129,328.59303642196636,200.56160682118406,359.88539003928696,178.32756609308785
